x,is_drift,p_value
2.16449292790017,0,0
1.29574886877074,0,0
1.7781587128998,0,0
1.17223611777489,0,0
1.71769896250255,0,0
1.29679486087412,0,0
1.47826774679007,0,0
0.944446741459586,0,0
1.44771745778662,0,0
1.01339673353489,0,0
0.982074617463209,0,0
0.902149466419318,0,0
1.46318775472646,0,0
1.0825930120051,0,0
1.52251580736977,0,0
1.32948429268147,0,0
0.758183031275935,0,0
1.0330601074152,0,0
1.68833576713327,0,0
1.86686689528788,0,0
1.09502876538906,0,0
1.08162358946491,0,0
2.33936302791088,0,0
1.50708611674798,0,0
2.27962060718936,0,0
1.4679289297848,0,0
0.913314569451727,0,0
1.08237427912559,0,0
1.09828126152506,0,0
1.47869252364882,0,0
0.597028898494114,0,0
1.11354260559848,0,0
1.98263992259872,0,0
0.990458506163256,0,0
1.36645913549327,0,0
1.17258341613703,0,0
1.62653475990006,0,0
1.42002371958678,0,0
1.32074100116744,0,0
0.642159953046785,0,0
1.73174243088654,0,0
1.4464049553854,0,0
1.58793525344099,0,0
1.76838916130019,0,0
1.63229759613789,0,0
1.05244140144452,0,0
1.47786868025228,0,0
1.54739750101838,0,0
1.48645453845365,0,0
1.01700645076728,0,0
1.84033561685864,0,0
1.7319283655244,0,0
1.36153173415603,0,0
1.54574489893785,0,0
1.34794375957843,0,0
1.40165544779148,0,0
1.21443198603739,0,0
1.50684877928437,0,0
1.11340828989607,0,0
1.42106785047774,0,0
1.08180222713639,0,0
1.56023438704249,0,0
0.887397053279498,0,0
1.00699383751196,0,0
1.04129279595548,0,0
1.70749064374751,0,0
1.66664475534573,0,0
0.578579370218407,0,0
1.04619486386731,0,0
1.1973424340556,0,0
1.02197178659124,0,0
1.52693146761169,0,0
1.32366861578331,0,0
0.962235926724841,0,0
1.49555098519676,0,0
1.44931960102281,0,0
1.10141583982299,0,0
1.39326145224858,0,0
1.72107133391751,0,0
1.81362434964,0,0
1.01517213405016,0,0
1.16306519260451,0,0
1.34284399125593,0,0
1.05035172182089,0,0
1.08522030978207,0,0
1.56758685487046,0,0
1.4396170628482,0,0
1.0978983295234,0,0
0.955031599454245,0,0
1.10440485155926,0,0
1.2172025160494,0,0
0.82974265558132,0,0
1.31965347459425,0,0
1.34948810783243,0,0
1.35983521424394,0,0
1.46883996395007,0,0
1.25388523572125,0,0
0.60683894913743,0,0
0.766903709719258,0,0
1.16871904180316,0,0
1.47930033417391,0,0
0.882684417670979,0,0
1.39891429443388,0,0
1.10993687912925,0,0
1.01936617039963,0,0
1.03455607878111,0,0
0.772251008602741,0,0
1.3343913666705,0,0
1.00916495632786,0,0
1.4358400054151,0,0
1.87664675288302,0,0
1.35657697105267,0,0
1.71201606177484,0,0
0.935569791995684,0,0
0.987110257628118,0,0
0.183711409446486,0,0
1.78010794552911,0,0
1.27300609133763,0,0
0.910872165942415,0,0
1.02865458469513,0,0
1.11552837404428,0,0
0.621364202724492,0,0
1.4565802780223,0,0
1.54514552174053,0,0
1.44732614280445,0,0
0.953999090924644,0,0
1.46544326244209,0,0
1.1922265514773,0,0
0.867907733502816,0,0
1.42747629938938,0,0
1.11613218437925,0,0
1.55470698876265,0,0
1.29493191640227,0,0
1.32978984631847,0,0
1.1854840921381,0,0
1.22888446708208,0,0
1.39675923358317,0,0
0.755662942133229,0,0
0.80284037129146,0,0
1.59301464572156,0,0
1.16256840068597,0,0
1.2471248298306,0,0
1.68173750320168,0,0
1.6454545519099,0,0
1.52300831204494,0,0
0.78448484898571,0,0
1.60238600143412,0,0
0.768596333009691,0,0
1.21912978651423,0,0
1.32904063225353,0,0
0.811574271237365,0,0
1.1593255306702,0,0
1.74569003108917,0,0
2.19961443086412,0,0
1.47605539358262,0,0
1.09796194280476,0,0
1.62934832987716,0,0
0.779827673986089,0,0
1.05143251168145,0,0
0.953891593508387,0,0
1.01218444510764,0,0
1.15904546554576,0,0
1.36272914164002,0,0
1.50874997533563,0,0
0.864520553858351,0,0
0.986567131469251,0,0
1.82858945965435,0,0
1.10628211039787,0,0
1.1710980656956,0,0
0.839863757140265,0,0
1.3755833564016,0,0
1.13901481285889,0,0
0.932165996444582,0,0
0.866458038471955,0,0
0.941517946615774,0,0
0.892432322454118,0,0
1.31228866718041,0,0
1.33224750117161,0,0
1.4109287405136,0,0
1.48368328083898,0,0
1.15277602960605,0,0
1.55774666625403,0,0
1.09125565696403,0,0
1.32631611122018,0,0
1.27913807031416,0,0
1.33382025943298,0,0
1.2354807168725,0,0
0.604937997477544,0,0
0.674871653590518,0,0
1.08369548466065,0,0
1.07790510556664,0,0
1.16097566152852,0,0
0.887029778832489,0,0
0.972479471676734,0,0
1.78923556643058,0,0
1.45780149056987,0,0
1.26085850127515,0,0
1.97399052523407,0,0
1.2265635996464,0,0
0.660088617136562,0,0
1.10100630643936,0,0
2.04605652037292,0,0
1.34290872062102,0,0
0.483591525413426,0,0
1.38298647497766,0,0
1.59112585521951,0,0
1.11660203395062,0,0
1.57316952414923,0,0
1.56376158692016,0,0
1.01085417700387,0,0
1.26595538974479,0,0
1.71746556110146,0,0
1.34548085215168,0,0
1.09177323839565,0,0
1.11123075850526,0,0
1.12136571103977,0,0
1.19328366870819,0,0
1.49777124512955,0,0
1.36475220784696,0,0
1.04519831448168,0,0
1.14905486606993,0,0
1.47262018115044,0,0
1.36452283460474,0,0
1.19188279840853,0,0
1.17185956745569,0,0
0.837883658314384,0,0
0.995840023288681,0,0
0.878075027659721,0,0
1.00362400042143,0,0
1.20985348370951,0,0
1.12083645640904,0,0
1.14856285370484,0,0
1.0548851073511,0,0
0.710843736685854,0,0
0.826826708331433,0,0
0.552173517919768,0,0
0.931057368325444,0,0
1.2793373220321,0,0
1.08339754883527,0,0
1.25324163749712,0,0
1.52567507742704,0,0
0.772503580353098,0,0
1.35037162634961,0,0
1.13839840129196,0,0
1.49420017881046,0,0
1.1175141165476,0,0
1.50698715368866,0,0
1.72543974362953,0,0
1.73859324007815,0,0
1.26823869889238,0,0
1.73552882243984,0,0
0.997975409031577,0,0
1.41814335217321,0,0
1.33136261492873,0,0
1.07060846023436,0,0
1.83751298579997,0,0
1.16725918910832,0,0
1.26540431994319,0,0
1.20333287307323,0,0
1.10066193028715,0,0
1.22203985229653,0,0
1.20240550301941,0,0
1.3113112341184,0,0
1.38538526071143,0,0
0.818987303978459,0,0
1.42122072330207,0,0
1.79855887694317,0,0
1.33921629475883,0,0
1.2204635827211,0,0
0.907007012791932,0,0
1.24070347907751,0,0
1.61119580301084,0,0
1.14460867165063,0,0
1.66641924396709,0,0
0.90934369748284,0,0
0.924899379284134,0,0
1.4753527715128,0,0
1.11726125045029,0,0
0.975909698211068,0,0
1.63778323007708,0,0
1.94380414774243,0,0
1.44548969628044,0,0
1.53462769197129,0,0
1.02821627461455,0,0
1.18477396477386,0,0
1.30684214670528,0,0
0.88952632512093,0,0
1.25365875630737,0,0
1.04460410360075,0,0
1.12067265039802,0,0
1.75184203331902,0,0
1.38093850226472,0,0
1.07361484816783,0,0
1.85975077489105,0,0
1.6146991127005,0,0
1.41829626400725,0,0
1.99267255953716,0,0
1.49162617073244,0,0
1.50191277948985,0,0
1.58956987412667,0,0
1.67810411077951,0,0
1.84028912872545,0,0
0.8158097272518,0,0
1.29118714427858,0,0
1.25321964750992,0,0
1.01498485063648,0,0
1.07118997429189,0,0
1.23698625206763,0,0
1.10486230821115,0,0
0.655807434865336,0,0
1.09613994673862,0,0
1.5454961256698,0,0
1.43597202771313,0,0
1.11737141745018,0,0
1.51180943018952,0,0
1.03111349520951,0,0
1.2112176823744,0,0
1.68243577553393,0,0
1.47680474464747,0,0
1.05359066699811,0,0
1.64184758399348,0,0
1.49378763369428,0,0
1.1675570820417,0,0
1.21285187157963,0,0
1.93028723057337,0,0
1.37833796762853,0,0
1.18435631433389,0,0
1.43338394081012,0,0
0.72502873722431,0,0
0.928603060247944,0,0
1.39554997904145,0,0
1.05058093579899,0,0
1.17238195513553,0,0
2.15912204626481,0,0
0.877513149898179,0,0
0.793024518604268,0,0
1.39070427281775,0,0
1.49226027460391,0,0
0.935028858768764,0,0
1.54786278566461,0,0
1.26650804091011,0,0
1.51282534241393,0,0
1.05346953692584,0,0
1.18662164802364,0,0
0.87388523438436,0,0
1.45023684520983,0,0
2.07351810851739,0,0
1.56346023409,0,0
0.859533727740189,0,0
2.0279402025361,0,0
1.21076443290833,0,0
1.37120141233462,0,0
0.870669389718284,0,0
0.987202846904537,0,0
0.820388693207371,0,0
1.29118882693387,0,0
1.45004824449844,0,0
1.62580512724153,0,0
1.04830685449129,0,0
1.8132520158062,0,0
1.14018645769432,0,0
1.69927366695907,0,0
0.862025004931628,0,0
1.25693952307093,0,0
1.00509839428868,0,0
1.58996242226352,0,0
1.40214489220598,0,0
1.04283173223938,0,0
1.0518339858565,0,0
1.83987199304257,0,0
1.05059905121888,0,0
0.839179126700489,0,0
1.25337380551851,0,0
1.35593012024832,0,0
1.48533742529451,0,0
0.923567609399608,0,0
0.807021445875194,0,0
0.677346034677149,0,0
1.72849515991242,0,0
1.27287738321221,0,0
1.81520864193408,0,0
1.24545478457343,0,0
1.33691691857922,0,0
1.21880492932281,0,0
1.39557780084977,0,0
1.26698374316029,0,0
1.72731652815552,0,0
1.70476971702171,0,0
1.36202557580368,0,0
0.910739372967972,0,0
1.31826037744975,0,0
1.27736988159987,0,0
1.25363735978807,0,0
1.2385972749582,0,0
1.09042637136283,0,0
1.3131903036212,0,0
1.93288918933818,0,0
1.56723861398247,0,0
1.1618395832844,0,0
1.06542853556914,0,0
1.57076794816677,0,0
1.38592768107475,0,0
0.975648530744701,0,0
0.842658643708511,0,0
1.01275925000098,0,0
0.991776348938861,0,0
1.15387105148934,0,0
1.97197745648258,0,0
1.01239403129447,0,0
1.09260797162277,0,0
0.489275927384819,0,0
1.4295433005928,0,0
0.819036250033965,0,0
1.19985712769252,0,0
1.49608532697779,0,0
1.15597875832925,0,0
1.58047066001236,0,0
1.14557767842974,0,0
1.22815523263231,0,0
0.947374122031772,0,0
1.96438647274883,0,0
1.30310775955778,0,0
1.45645482065575,0,0
1.14847273863073,0,0
1.16085954991482,0,0
1.73596290443885,0,0
0.614767157479568,0,0
1.7084390532798,0,0
1.33582291143267,0,0
0.942844319624157,0,0
1.20385762434175,0,0
1.70771678351044,0,0
1.00194472501539,0,0
1.05277798829711,0,0
1.17474267437635,0,0
1.34303062433771,0,0
1.7058105013086,0,0
1.09424907805051,0,0
1.68630163581918,0,0
1.46488605933679,0,0
1.59543651964982,0,0
0.940626184766055,0,0
2.01204157979287,0,0
0.859610029831648,0,0
2.15753919223299,0,0
1.15676807023035,0,0
1.71627726161911,0,0
1.27082552564925,0,0
1.79237998391268,0,0
1.01639029820081,0,0
1.04184217339353,0,0
1.53985821924016,0,0
1.04330398517776,0,0
0.866338783061203,0,0
1.30744575922115,0,0
1.91897949473155,0,0
1.62080138192841,0,0
1.22929298597917,0,0
1.14424164511665,0,0
1.49484056986493,0,0
1.0017890452312,0,0
1.32339108160437,0,0
1.04163129884239,0,0
1.78221968100627,0,0
1.38255398288044,0,0
1.64796517008627,0,0
2.08754407838273,0,0
0.80757050455372,0,0
1.08922436919084,0,0
1.39638711151844,0,0
1.17468682615433,0,0
0.870007526906579,0,0
1.53635225790431,0,0
1.42100203769751,0,0
1.16577137669856,0,0
1.8722533808076,0,0
0.745922696179295,0,0
1.39223007123795,0,0
0.941976957778559,0,0
1.7784858688943,0,0
1.38566000710783,0,0
1.86338776099349,0,0
1.05087775623689,0,0
1.58341759191922,0,0
1.63030448956975,0,0
0.701589061167057,0,0
1.08292771413424,0,0
1.35138399433992,0,0
0.994645187542793,0,0
1.3944634455875,0,0
1.23454215484446,0,0
1.21252493638138,0,0
1.36475271935147,0,0
1.77343993476236,0,0
1.15865204449266,0,0
1.70082860120565,0,0
1.6281869254642,0,0
1.44313892604812,0,0
1.59412920545233,0,0
1.02547397414637,0,0
1.67143082420968,0,0
1.74489909084713,0,0
1.02887811893544,0,0
1.35214886540902,0,0
1.15147079190865,0,0
1.56060669864945,0,0
1.34925092570698,0,0
1.22987245315511,0,0
1.62721414627702,0,0
0.70091541330493,0,0
0.622160248831788,0,0
1.20878295575077,0,0
1.59162129224496,0,0
1.3051501685089,0,0
1.17042619848211,0,0
1.22974595341907,0,0
1.35499918728304,0,0
1.46413633137184,0,0
1.29682340742985,0,0
1.10929442807643,0,0
1.53716761322137,0,0
1.49315004153701,0,0
0.935609229191349,0,0
1.36942210771142,0,0
1.17700657780178,0,0
1.10892776431164,0,0
1.10960997259448,0,0
1.39863149148754,0,0
1.43213235341111,0,0
1.07707051651349,0,0
1.7035587698686,0,0
1.22389729556197,0,0
0.787963396174712,0,0
1.32630202793206,0,0
1.5191511249707,0,0
1.06538347616862,0,0
0.917064085035562,0,0
0.906103084514265,0,0
1.14861648096689,0,0
1.74779218258626,0,0
0.672440348049687,0,0
1.43389773685061,0,0
0.618213566359515,0,0
1.42878256179282,0,0
1.13714105436836,0,0
0.99847534878949,0,0
1.38812162948179,0,0
1.50344419827138,0,0
1.47226303463144,0,0
1.0203395212253,0,0
1.51226623545284,0,0
0.947857540573252,0,0
1.13775315714067,0,0
1.15726882221995,0,0
0.838867999190589,0,0
1.32048928161312,0,0
1.4839985927826,0,0
1.32844143289268,0,0
1.05273790355127,0,0
1.36977901495517,0,0
0.754396862727473,0,0
1.61302542404573,0,0
1.08466034873037,0,0
1.21609747426202,0,0
0.929764715806966,0,0
1.09746951593574,0,0
1.17830428560026,0,0
1.51110164165375,0,0
1.47309216370588,0,0
1.30080799575512,0,0
1.38651235541555,0,0
1.50096050304157,0,0
0.783447283095531,0,0
0.923712069781046,0,0
1.08080219583584,0,0
1.53522549302046,0,0
0.811128998081659,0,0
1.39045461167809,0,0
1.3191599992666,0,0
1.1271169372517,0,0
1.24641447047268,0,0
1.08283306941183,0,0
1.55287796111428,0,0
1.59118798168425,0,0
1.51480308304652,0,0
1.50700369242999,0,0
1.36799584212938,0,0
1.49588238627363,0,0
1.47367905671703,0,0
1.28697106491866,0,0
0.873684532700561,0,0
1.02270577264198,0,0
0.917434337628218,0,0
1.71492352893238,0,0
1.12135579815748,0,0
1.24214718636292,0,0
1.69034932060304,0,0
1.07728951162244,0,0
1.54185812967047,0,0
0.855484384156679,0,0
0.91255981191289,0,0
1.14932301987038,0,0
1.87849847315295,0,0
1.16777870127567,0,0
1.31036087087494,0,0
1.58205678372071,0,0
0.697018624435307,0,0
1.26797273121588,0,0
1.46257248704669,0,0
1.09523103574299,0,0
0.916464370027787,0,0
0.87763177054641,0,0
1.41823449942349,0,0
1.38753088868845,0,0
1.9183213178936,0,0
1.43221467161797,0,0
0.999976972847248,0,0
1.25443116021022,0,0
1.22308512226693,0,0
0.910240390312513,0,0
1.19306763173745,0,0
1.20023922864306,0,0
1.33611803975479,0,0
1.59205648453264,0,0
1.59100753993507,0,0
1.0323965654951,0,0
1.91121732112493,0,0
1.72007096296528,0,0
1.05922318592662,0,0
1.87910764837819,0,0
0.76294160422637,0,0
0.916096456547043,0,0
1.46280007219159,0,0
1.00211426593563,0,0
1.52739973606592,0,0
1.7793186032988,0,0
0.902720586164283,0,0
1.13582004785188,0,0
1.44973599576694,0,0
1.66548064575229,0,0
1.42080904707742,0,0
1.12137005954244,0,0
1.77926717082169,0,0
1.30827340860479,0,0
0.94589792684254,0,0
1.5982412721647,0,0
1.50562497778371,0,0
1.78940940016913,0,0
1.34473726590739,0,0
1.19898203883443,0,0
0.863624291553281,0,0
1.69456349913902,0,0
0.982453914784038,0,0
1.11748412219641,0,0
1.92005740474483,0,0
1.75011913787246,0,0
1.64169669860745,0,0
1.02534218804216,0,0
0.958263294479254,0,0
1.55446330600621,0,0
1.15836122494998,0,0
1.43675883929578,0,0
1.65474341563951,0,0
1.52759156411489,0,0
1.79594109999912,0,0
2.04004249323507,0,0
2.02176001983125,0,0
1.3373229019222,0,0
1.46179903561562,0,0
1.2005431251968,0,0
0.926661492478604,0,0
0.998756040278331,0,0
1.06270662143932,0,0
1.45446667893906,0,0
0.936524784484427,0,0
1.12082605984054,0,0
0.811507755032286,0,0
1.72482710182797,0,0
1.40755934474172,0,0
1.51642725792708,0,0
1.29742648427999,0,0
1.35703958895158,0,0
1.60630964586556,0,0
1.75558178980605,0,0
1.32328802638325,0,0
0.640985943687591,0,0
1.41951017377649,0,0
1.96061459905528,0,0
1.255133650717,0,0
1.45806601213337,0,0
2.01153554168084,0,0
1.41949578785108,0,0
1.47058694730928,0,0
1.42969562327797,0,0
1.10961225506385,0,0
1.3307828715557,0,0
1.04600413615378,0,0
1.00224560822717,0,0
0.723899754639371,0,0
1.02534976442226,0,0
0.816193909657482,0,0
1.37686987359257,0,0
1.32293809962656,0,0
1.35312137397664,0,0
1.59207531054697,0,0
1.06385656925243,0,0
1.1563380776889,0,0
0.683997185757732,0,0
1.35822577028173,0,0
1.51542682194779,0,0
1.19597189452306,0,0
1.28809764032968,0,0
1.16157165162104,0,0
1.51600880793301,0,0
1.32854256500681,0,0
1.57798575987944,0,0
0.66880977129614,0,0
0.979398067120043,0,0
1.30072989990944,0,0
1.38969693198317,0,0
1.41987213517761,0,0
0.816105209677112,0,0
0.772283159558699,0,0
0.667541927695555,0,0
1.51564223361903,0,0
1.30812493835754,0,0
0.974253093927658,0,0
1.36937067076596,0,0
1.19417243821917,0,0
1.48629144254625,0,0
1.94787912071539,0,0
1.26662354311651,0,0
1.463936480564,0,0
1.27807913715971,0,0
1.23544675433845,0,0
1.51043804972145,0,0
0.894628880289456,0,0
1.66952395017348,0,0
1.34428175637851,0,0
1.32618258115943,0,0
1.5222199443874,0,0
1.63015521772,0,0
0.846699197187598,0,0
1.60529964760151,0,0
1.27750000446366,0,0
1.18349400430163,0,0
1.44814422510802,0,0
1.2147401256564,0,0
0.906529505215774,0,0
1.08460825469331,0,0
1.21442122967939,0,0
1.82020738150448,0,0
1.45570537906388,0,0
0.966293029704347,0,0
1.76079011896209,0,0
1.78228692998844,0,0
1.95832127886547,0,0
1.31968616558677,0,0
1.26694987905002,0,0
1.10455917905887,0,0
0.931149537725386,0,0
0.609595289647111,0,0
1.12406094599212,0,0
1.49244839344246,0,0
1.42926692855305,0,0
1.16180877582962,0,0
1.2490994399702,0,0
1.25093519161107,0,0
1.14486308890777,0,0
1.66668424503236,0,0
1.45042661118167,0,0
1.82607400640136,0,0
0.87145958641934,0,0
1.68622295709317,0,0
1.53569935551971,0,0
1.822567965751,0,0
1.29253367260365,0,0
0.92326825069333,0,0
1.65994408719979,0,0
0.974415982482269,0,0
1.4642428846398,0,0
1.36898686798249,0,0
1.28747865685534,0,0
1.34187343225531,0,0
0.948856616368162,0,0
1.67432505570067,0,0
1.54589956318143,0,0
0.866193590772503,0,0
2.16334263925869,0,0
1.41623136294557,0,0
1.20518326880286,0,0
1.54462234938507,0,0
1.39434748829942,0,0
1.35595985480008,0,0
1.34329660597546,0,0
1.40681829578104,0,0
0.83477141236225,0,0
1.11263937694149,0,0
1.27786432621907,0,0
1.39921381955394,0,0
0.870482875157465,0,0
1.03315100710194,0,0
0.774831609819935,0,0
1.5506883078814,0,0
1.19178086896628,0,0
1.10284942665448,0,0
0.804994482162972,0,0
1.60299297007614,0,0
1.30384630093382,0,0
1.28685663108646,0,0
1.15699619338603,0,0
1.44920051679468,0,0
1.58384108381649,0,0
1.4189779956018,0,0
1.68916266378264,0,0
1.00075233203776,0,0
1.3180784961732,0,0
1.03610738416492,0,0
1.27743301212961,0,0
1.17602005602544,0,0
1.30630276260745,0,0
1.72355916590037,0,0
1.70275074435273,0,0
1.47970605187702,0,0
1.06706012886319,0,0
0.824292700077573,0,0
1.66534247606692,0,0
1.14423810916324,0,0
1.412436810085,0,0
1.14981388262342,0,0
1.14990835265761,0,0
1.02511538299933,0,0
1.60560101102324,0,0
1.51239514946894,0,0
2.02614559580354,0,0
1.49433927891787,0,0
2.14931272051598,0,0
1.52017020146624,0,0
1.25596815853082,0,0
1.35867073217413,0,0
1.05604186531586,0,0
0.998514344719632,0,0
1.66627417645919,0,0
0.831577659963813,0,0
1.28157769317437,0,0
1.45108844664552,0,0
1.25766204888328,0,0
1.1791883725365,0,0
1.99512376231407,0,0
0.792877720272597,0,0
1.54437239046189,0,0
1.05758083859678,0,0
0.825996040637718,0,0
1.23706396609909,0,0
1.17943343015545,0,0
1.28828440684856,0,0
1.46530992607876,0,0
1.20254836330904,0,0
0.573570556479656,0,0
1.53051606300108,0,0
1.41642989842694,0,0
1.48346277000619,0,0
1.68867953743472,0,0
0.604748275411088,0,0
1.21151637860632,0,0
1.40851690880121,0,0
0.712426088068547,0,0
0.493862852764702,0,0
1.28822637147772,0,0
0.994739139789473,0,0
1.68418020617091,0,0
1.38902278274206,0,0
1.76884378187881,0,0
1.32906060177767,0,0
1.37561813082448,0,0
1.14697458143165,0,0
1.00484064082006,0,0
1.48464690916458,0,0
1.39225355880921,0,0
1.55070347063399,0,0
1.05758553397569,0,0
0.819914507399307,0,0
1.21596712409273,0,0
0.498923153611309,0,0
0.805950466406024,0,0
1.01620203232392,0,0
1.0856675931335,0,0
1.19809053336456,0,0
1.26541828162344,0,0
1.39198087343936,0,0
1.53251884900343,0,0
1.49802294001848,0,0
1.4619881491993,0,0
1.55518829616027,0,0
1.37017963143852,0,0
1.36828037223564,0,0
1.69957746670687,0,0
1.70385444828657,0,0
1.26341370525589,0,0
0.859086578153267,0,0
1.84220462800677,0,0
1.62961657202437,0,0
1.72304778591132,0,0
1.36020599553972,0,0
1.46160009584123,0,0
1.68937563384844,0,0
1.52657073412635,0,0
0.785382854427117,0,0
0.367185846882948,0,0
1.25750011942034,0,0
1.30211958944846,0,0
1.50782468418492,0,0
1.34823576755017,0,0
1.73902069729748,0,0
1.86198722111269,0,0
1.51463867389379,0,0
1.24624643256547,0,0
0.916228807218326,0,0
1.43578900585303,0,0
1.54353349601269,0,0
0.316505049859831,0,0
1.37572335970179,0,0
1.00262850661953,0,0
0.81598062995284,0,0
1.11013477311235,0,0
1.25900644951681,0,0
1.74650610462666,0,0
1.56092606769562,0,0
1.09478505178667,0,0
1.39344576224704,0,0
0.989302037157874,0,0
0.936436954775797,0,0
0.962907956966697,0,0
1.56682369704413,0,0
0.447809253232605,0,0
1.05782560416762,0,0
0.782326632810941,0,0
1.09852960159612,0,0
1.67544288301793,0,0
1.33396756481909,0,0
1.2741298634125,0,0
1.50699053071989,0,0
1.35741337909128,0,0
1.05810693138064,0,0
1.50271580382025,0,0.54574364
1.15855763501499,0,0
1.47794786169152,0,0
1.66638187195513,0,0
0.969064413697711,0,0
1.03620811740323,0,0
1.48783221281514,0,0
1.56205552873604,0,0
0.373864548229007,0,0
0.702093902112328,0,0
1.28525570133954,0,0
1.11775217829718,0,0
0.942961079610244,0,0
0.939303321074414,0,0
0.790660992190735,0,0
1.44473218951161,0,0
1.44000047575375,0,0
0.856628541153134,0,0
1.62756019323395,0,0
1.26712241243685,0,0
1.24636719404842,0,0
1.04373301695046,0,0
1.60870952070186,0,0
1.5632065662647,0,0
1.35920487314755,0,0
1.42063128481685,0,0
1.1926852983367,0,0
1.12130852962184,0,0
0.858307237452478,0,0
1.94123548618584,0,0
0.652694233265584,0,0
1.13170843475193,0,0
1.17020225198004,0,0
1.30690480535992,0,0
1.10958203120488,0,0
1.15272146052617,0,0
1.44773982925737,0,0
1.82544624914701,0,0
1.41809936907801,0,0
1.49348475608258,0,0
1.4158853309703,0,0
1.2404855664222,0,0
1.48153641468723,0,0
1.29680805913595,0,0
1.17980699477769,0,0
0.845699070953901,0,0
1.23019385687024,0,0
0.810424019551309,0,0
1.3917515878852,0,0
1.6509537549781,0,0
1.56832615130438,0,0
1.0226292731431,0,0
1.13041791551367,0,0
1.31785975790847,0,0
1.50179385730897,0,0
1.67059159189411,0,0
0.812949309752836,0,0
1.72472586390559,0,0
1.52165568326689,0,0
1.35367017113375,0,0
0.953288109812987,0,0
1.74214504431287,0,0
1.1610856836141,0,0
1.5191274343426,0,0
0.419569485940967,0,0
1.33188298154601,0,0
